,Sold,Crypto,Set,Team,Play Category,Price,USD,SN#,Seller,Buyer,Unnamed: 0
10719,16 hours ago,2019-20 CJ McCollum,Base Set,Portland Trail Blazers,Dunk,42.00 USD,$42.00,3937.0,Mahoney_jr,pnaq1120,
10720,16 hours ago,2020-21 Pascal Siakam,Base Set,Toronto Raptors,Layup,3.00 USD,$3.00,6406.0,Tobzlerone,Bounce1,
10721,16 hours ago,2019-20 Karl-Anthony Towns,Base Set,Minnesota Timberwolves,Dunk,105.00 USD,$105.00,2717.0,Wofpak076,grimy_elephant,
10722,16 hours ago,2019-20 Donte DiVincenzo,Base Set,Milwaukee Bucks,Dunk,11.00 USD,$11.00,2417.0,banana21chiu,Stokesy,
10723,16 hours ago,2020-21 Pascal Siakam,Base Set,Toronto Raptors,Layup,3.00 USD,$3.00,6248.0,Tobzlerone,Bounce1,
10724,16 hours ago,2020-21 Demar DeRozan,Base Set,San Antonio Spurs,Dunk,2.00 USD,$2.00,9854.0,draftaddict,0x28ef2f...0f75be,
10725,16 hours ago,2019-20 Paul George,Base Set,Los Angeles Clippers,Jump Shot,102.00 USD,$102.00,3259.0,Mahoney_jr,grimy_elephant,
10726,16 hours ago,2020-21 Ben Simmons,Base Set,Philadelphia 76ers,Dunk,8.00 USD,$8.00,7068.0,pando1521,Always_Hoops,
10727,16 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,3.00 USD,$3.00,9131.0,oddball_carrot9233,pnaq1120,
10728,16 hours ago,2019-20 Bojan Bogdanović,Base Set,Utah Jazz,3 Pointer,27.00 USD,$27.00,3814.0,TKS,branchman,
10729,16 hours ago,2019-20 Ish Smith,Base Set,Washington Wizards,Steal,16.00 USD,$16.00,2173.0,3Pointer,0xc2070d...1c7a2f,
10730,16 hours ago,2020-21 Jerami Grant,Base Set,Detroit Pistons,Dunk,3.00 USD,$3.00,5930.0,0x7e0bda...31d318,BigBodyBerz,
10731,16 hours ago,2020-21 Kira Lewis Jr.,Base Set,New Orleans Pelicans,Layup,47.00 USD,$47.00,3488.0,BALLZ,pnaq1120,
10732,16 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,3 Pointer,16.00 USD,$16.00,4680.0,You,svartem,
10733,16 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Dunk,53.00 USD,$53.00,8680.0,circular_tetrahedron,SteadyBreaks,
10734,16 hours ago,2019-20 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,35.00 USD,$35.00,952.0,Mahoney_jr,papapigpen,
10735,16 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,3.00 USD,$3.00,2587.0,mynameisbrandon,MrJohnfro,
10736,16 hours ago,2020-21 Maxi Kleber,Base Set,Dallas Mavericks,3 Pointer,5.00 USD,$5.00,3091.0,Maurothon,SteadyBreaks,
10737,16 hours ago,2019-20 Brandon Ingram,Base Set,New Orleans Pelicans,Dunk,84.00 USD,$84.00,3223.0,cao_moni,pnaq1120,
10738,16 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,78.00 USD,$78.00,4250.0,Gbenz,frayed_aye_aye5569,
10739,16 hours ago,2019-20 Duncan Robinson,Base Set,Miami Heat,3 Pointer,40.00 USD,$40.00,717.0,banana21chiu,GW_73W,
10740,16 hours ago,2019-20 Mo Bamba,Base Set,Orlando Magic,Dunk,60.00 USD,$60.00,2760.0,a2zSportsCards,bball_fanattic,
10741,16 hours ago,2020-21 Jaylen Brown,Base Set,Boston Celtics,Jump Shot,10.00 USD,$10.00,2141.0,Ebachozm,Laonis,
10742,16 hours ago,2020-21 Giannis Antetokounmpo,Base Set,Milwaukee Bucks,Assist,55.00 USD,$55.00,4772.0,Thefeinz,CF2380,
10743,16 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,Handles,16.00 USD,$16.00,3265.0,Sandman,MrJohnfro,
10744,16 hours ago,NBA Top Shot (SN# 2238045),,,,7.00 USD,$7.00,,JJJ312,0xc2070d...1c7a2f,
10745,16 hours ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,3 Pointer,220.00 USD,$220.00,2665.0,Cycletop,ShaqFu1984,
10746,16 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,17.00 USD,$17.00,4871.0,Lucho1978,BoysRBuzzin,
10747,16 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,75.00 USD,$75.00,5410.0,jatart,Chops720,
10748,16 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,280.00 USD,$280.00,888.0,Ahazeofsmoke,superabed,
10749,16 hours ago,2020-21 JaMychal Green,Base Set,Denver Nuggets,Dunk,2.00 USD,$2.00,9266.0,recent_tang3911,moscow,
10750,16 hours ago,2020-21 Giannis Antetokounmpo,Base Set,Milwaukee Bucks,Assist,55.00 USD,$55.00,4772.0,Thefeinz,CF2380,
10751,16 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,Handles,16.00 USD,$16.00,3265.0,Sandman,MrJohnfro,
10752,16 hours ago,NBA Top Shot (SN# 2238045),,,,7.00 USD,$7.00,,JJJ312,0xc2070d...1c7a2f,
10753,16 hours ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,3 Pointer,220.00 USD,$220.00,2665.0,Cycletop,ShaqFu1984,
10754,16 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,17.00 USD,$17.00,4871.0,Lucho1978,BoysRBuzzin,
10755,16 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,75.00 USD,$75.00,5410.0,jatart,Chops720,
10756,16 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,280.00 USD,$280.00,888.0,Ahazeofsmoke,superabed,
10757,16 hours ago,2020-21 JaMychal Green,Base Set,Denver Nuggets,Dunk,2.00 USD,$2.00,9266.0,recent_tang3911,moscow,
10758,16 hours ago,2020-21 Troy Brown Jr.,Base Set,Washington Wizards,Block,4.00 USD,$4.00,2241.0,Shai,0x3cf20a...ac0771,
10759,16 hours ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,4.00 USD,$4.00,8887.0,draftaddict,CoinLord,
10760,16 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,16.00 USD,$16.00,6775.0,avanvv,BoysRBuzzin,
10761,16 hours ago,2020-21 JaVale McGee,Base Set,Cleveland Cavaliers,Dunk,3.00 USD,$3.00,2154.0,HarveyBirdman,0x0f0cb7...d92efc,
10762,16 hours ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,5.00 USD,$5.00,2915.0,JeffOpensCards,hobbang,
10763,16 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,16.00 USD,$16.00,6759.0,avanvv,BoysRBuzzin,
10764,16 hours ago,2020-21 Mike Conley,Base Set,Utah Jazz,Layup,2.00 USD,$2.00,8869.0,recent_tang3911,moscow,
10765,16 hours ago,2020-21 Devin Booker,Cool Cats,Phoenix Suns,3 Pointer,320.00 USD,$320.00,2682.0,0x6a9533...111dd5,0x597495...22f4eb,
10766,16 hours ago,2020-21 Anthony Edwards,Base Set,Minnesota Timberwolves,Layup,235.00 USD,$235.00,2587.0,Rnrbundy,Jonbrony,
10767,16 hours ago,2019-20 James Harden,Base Set,Houston Rockets,Block,100.00 USD,$100.00,1979.0,banana21chiu,0xde64b5...f02969,
10768,16 hours ago,2020-21 Devin Vassell,Base Set,San Antonio Spurs,3 Pointer,53.00 USD,$53.00,3832.0,wmonighe,bmac69,
10769,16 hours ago,NBA Top Shot (SN# 2149037),,,,23.00 USD,$23.00,,Specialedadam,moestradamus,
10770,16 hours ago,2020-21 Steph Curry,Base Set,Golden State Warriors,3 Pointer,90.00 USD,$90.00,5672.0,GoonieBrad,Breeza,
10771,16 hours ago,2020-21 Cole Anthony,Base Set,Orlando Magic,Jump Shot,120.00 USD,$120.00,3312.0,GoonieBrad,BoysRBuzzin,
10772,16 hours ago,2020-21 Tacko Fall,Base Set,Boston Celtics,Block,50.00 USD,$50.00,945.0,0xf4a77c...055495,0x67f46b...c454d0,
10773,16 hours ago,2020-21 Tyler Herro,Base Set,Miami Heat,3 Pointer,30.00 USD,$30.00,6559.0,truewu,Specialedadam,
10774,16 hours ago,2019-20 Jamal Murray,Western Conference Finals,Denver Nuggets,3 Pointer,340.00 USD,$340.00,412.0,DraftDaddy,Mannion,
10775,16 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,16.00 USD,$16.00,6099.0,Cagelawyer,BoysRBuzzin,
10776,16 hours ago,2020-21 JaVale McGee,Base Set,Cleveland Cavaliers,Dunk,3.00 USD,$3.00,5556.0,Katehi80,Bounce1,
10777,16 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,4.00 USD,$4.00,10857.0,cenz,moestradamus,
10778,16 hours ago,2019-20 Josh Hart,Base Set,New Orleans Pelicans,Layup,15.00 USD,$15.00,2161.0,3Pointer,TheBookie,
10779,16 hours ago,2020-21 Brandon Clarke,Base Set,Memphis Grizzlies,Layup,28.00 USD,$28.00,355.0,realDonaldTrump,papapigpen,
10780,16 hours ago,2019-20 Markelle Fultz,Base Set,Orlando Magic,Dunk,30.00 USD,$30.00,2584.0,Rocky,0x187452...84dc8a,
10781,16 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,9663.0,draftaddict,0xcb0137...20213c,
10782,17 hours ago,2020-21 Andre Drummond,Base Set,Cleveland Cavaliers,Dunk,3.00 USD,$3.00,2961.0,HarveyBirdman,Speedy,
10783,17 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,258.00 USD,$258.00,3853.0,Jobes,0x597495...22f4eb,
10784,17 hours ago,2020-21 Malcolm Brogdon,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,7198.0,draftaddict,Frenchise,
10785,17 hours ago,2019-20 Rajon Rondo,Western Conference Finals,Los Angeles Lakers,Assist,316.00 USD,$316.00,379.0,Spaceship97,Mannion,
10786,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,Handles,33.00 USD,$33.00,909.0,palmer,0x67f46b...c454d0,
10787,17 hours ago,2019-20 De'Aaron Fox,Base Set,Sacramento Kings,Block,99.00 USD,$99.00,1439.0,CardHawk,TheBookie,
10788,17 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,15.00 USD,$15.00,11296.0,666666,BoysRBuzzin,
10789,17 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,2.00 USD,$2.00,7895.0,draftaddict,0x18b176...2d46ba,
10790,17 hours ago,2019-20 Karl-Anthony Towns,Early Adopters,Minnesota Timberwolves,Dunk,240.00 USD,$240.00,1057.0,marktron,jeffreyschueler,
10791,17 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,3803.0,WallyWalrus,Maxim,
10792,17 hours ago,2020-21 Thanasis Antetokounmpo,Base Set,Milwaukee Bucks,Dunk,8.00 USD,$8.00,3389.0,smb123,Kumana_plays_jazz,
10793,17 hours ago,2020-21 Mitchell Robinson,Base Set,New York Knicks,Dunk,3.00 USD,$3.00,2327.0,mjbrwn,0x6312d0...b8d154,
10794,17 hours ago,2013-14 Dennis Schröder,Run It Back,Atlanta Hawks,Layup,470.00 USD,$470.00,115.0,mtrockrr,xolodno,
10795,17 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,3.00 USD,$3.00,4520.0,HarveyBirdman,Frenchise,
10796,17 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,3.00 USD,$3.00,4253.0,HarveyBirdman,Frenchise,
10797,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,18.00 USD,$18.00,3632.0,Yellowjag70,Les,
10798,17 hours ago,2020-21 Jayson Tatum,Base Set,Boston Celtics,Jump Shot,28.00 USD,$28.00,1759.0,TheMeadows2019,DatBoiTommy,
10799,17 hours ago,2020-21 Mike Conley,Base Set,Utah Jazz,Layup,4.00 USD,$4.00,1986.0,Jakehasse,0x075685...3d1022,
10800,17 hours ago,2019-20 De'Aaron Fox,Base Set,Sacramento Kings,Block,99.00 USD,$99.00,1439.0,CardHawk,TheBookie,
10801,17 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,15.00 USD,$15.00,11296.0,666666,BoysRBuzzin,
10802,17 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,2.00 USD,$2.00,7895.0,draftaddict,0x18b176...2d46ba,
10803,17 hours ago,2019-20 Karl-Anthony Towns,Early Adopters,Minnesota Timberwolves,Dunk,240.00 USD,$240.00,1057.0,marktron,jeffreyschueler,
10804,17 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,3803.0,WallyWalrus,Maxim,
10805,17 hours ago,2020-21 Thanasis Antetokounmpo,Base Set,Milwaukee Bucks,Dunk,8.00 USD,$8.00,3389.0,smb123,Kumana_plays_jazz,
10806,17 hours ago,2020-21 Mitchell Robinson,Base Set,New York Knicks,Dunk,3.00 USD,$3.00,2327.0,mjbrwn,0x6312d0...b8d154,
10807,17 hours ago,2013-14 Dennis Schröder,Run It Back,Atlanta Hawks,Layup,470.00 USD,$470.00,115.0,mtrockrr,xolodno,
10808,17 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,3.00 USD,$3.00,4520.0,HarveyBirdman,Frenchise,
10809,17 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,3.00 USD,$3.00,4253.0,HarveyBirdman,Frenchise,
10810,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,18.00 USD,$18.00,3632.0,Yellowjag70,Les,
10811,17 hours ago,2020-21 Jayson Tatum,Base Set,Boston Celtics,Jump Shot,28.00 USD,$28.00,1759.0,TheMeadows2019,DatBoiTommy,
10812,17 hours ago,2020-21 Mike Conley,Base Set,Utah Jazz,Layup,4.00 USD,$4.00,1986.0,Jakehasse,0x075685...3d1022,
10813,17 hours ago,NBA Top Shot (SN# 2253673),,,,5.00 USD,$5.00,,0x28ef2f...0f75be,0x927167...926652,
10814,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,7485.0,Breaknboxes,Les,
10815,17 hours ago,2020-21 Ben Simmons,Base Set,Philadelphia 76ers,Dunk,15.00 USD,$15.00,1333.0,Nyartcollector,DatBoiTommy,
10816,17 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,3.00 USD,$3.00,4157.0,HarveyBirdman,DarkHorse,
10817,17 hours ago,2013-14 Kentavious Caldwell-Pope,Run It Back,Detroit Pistons,Dunk,419.00 USD,$419.00,189.0,larry_woodpecker,xolodno,
10818,17 hours ago,2020-21 Deandre Ayton,Base Set,Phoenix Suns,Dunk,10.00 USD,$10.00,1655.0,JeffOpensCards,DatBoiTommy,
10819,17 hours ago,2020-21 Thanasis Antetokounmpo,Base Set,Milwaukee Bucks,Dunk,7.00 USD,$7.00,8692.0,hbsaleem,Ande,
10820,17 hours ago,2013-14 Michael Carter-Williams,Run It Back,Philadelphia 76ers,Dunk,334.00 USD,$334.00,248.0,jarrensj,xolodno,
10821,17 hours ago,2020-21 Tobias Harris,Cool Cats,Philadelphia 76ers,Dunk,239.00 USD,$239.00,3969.0,Vitaly,jbreezy_33,
10822,17 hours ago,2020-21 John Collins,Cool Cats,Atlanta Hawks,Dunk,240.00 USD,$240.00,4070.0,0x871234...4aa78f,jbreezy_33,
10823,17 hours ago,2020-21 Cole Anthony,Base Set,Orlando Magic,Jump Shot,116.00 USD,$116.00,3214.0,wmonighe,BoysRBuzzin,
10824,17 hours ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,4.00 USD,$4.00,3516.0,HarveyBirdman,DurdyJaime,
10825,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,11434.0,Junebug,Les,
10826,17 hours ago,2020-21 Pascal Siakam,Base Set,Toronto Raptors,Layup,3.00 USD,$3.00,5983.0,altruistic_pomegranate4930,Kumana_plays_jazz,
10827,17 hours ago,2019-20 DeMar DeRozan,Base Set,San Antonio Spurs,Dunk,66.00 USD,$66.00,1439.0,bestdeals,GutenAbend,
10828,17 hours ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,13.00 USD,$13.00,7328.0,Breaknboxes,0xed8fbf...bd3c49,
10829,17 hours ago,2020-21 Tyrese Haliburton,Base Set,Sacramento Kings,Jump Shot,274.00 USD,$274.00,3485.0,PoBizzle,bmac69,
10830,17 hours ago,NBA Top Shot (SN# 2324870),,,,11.00 USD,$11.00,,0x952428...a0a104,Always_Hoops,
10831,17 hours ago,2020-21 Anthony Davis,Base Set,Los Angeles Lakers,Dunk,35.00 USD,$35.00,1480.0,ajicolano,Kcain1982,
10832,17 hours ago,2013-14 Otto Porter Jr.,Run It Back,Washington Wizards,Dunk,230.00 USD,$230.00,230.0,imperturbable_wombat186,xolodno,
10833,17 hours ago,2020-21 Chris Paul,Base Set,Phoenix Suns,Assist,70.00 USD,$70.00,322.0,stuxfred,MrJohnfro,
10834,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,10259.0,altBAE,Les,
10835,17 hours ago,2020-21 Tyler Herro,Base Set,Miami Heat,3 Pointer,34.00 USD,$34.00,6678.0,sebas0281,0x705e91...fafa30,
10836,17 hours ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Handles,72.00 USD,$72.00,4700.0,defense,papapigpen,
10837,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,9731.0,msl333,Les,
10838,17 hours ago,2020-21 Jalen Smith,Base Set,Phoenix Suns,Jump Shot,40.00 USD,$40.00,2549.0,b2ru,Show23,
10839,17 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,12.00 USD,$12.00,2187.0,DirksSon,DatBoiTommy,
10840,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,9007.0,Jinzo,Les,
10841,17 hours ago,2020-21 Spencer Dinwiddie,Base Set,Brooklyn Nets,Layup,2.00 USD,$2.00,5213.0,HarveyBirdman,0x927167...926652,
10842,17 hours ago,2020-21 De'Aaron Fox,Base Set,Sacramento Kings,Layup,15.00 USD,$15.00,1905.0,Highto,DatBoiTommy,
10843,17 hours ago,NBA Top Shot (SN# 2097005),,,,8.00 USD,$8.00,,jpt203,Laonis,
10844,17 hours ago,2020-21 Deandre Ayton,Base Set,Phoenix Suns,Dunk,14.00 USD,$14.00,1166.0,TheDailyDile,DatBoiTommy,
10845,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,8348.0,msl333,Les,
10846,17 hours ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,8450.0,Jayk,0x40fa9d...74e89f,
10847,17 hours ago,NBA Top Shot (SN# 2134252),,,,16.00 USD,$16.00,,KOBRA,Jaccky,
10848,17 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,80.00 USD,$80.00,4519.0,bountiful_meerkat620,johnsa4,
10849,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,37.00 USD,$37.00,7476.0,Jaffa,ATG23,
10850,17 hours ago,NBA Top Shot (SN# 2134252),,,,16.00 USD,$16.00,,KOBRA,Jaccky,
10851,17 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,80.00 USD,$80.00,4519.0,bountiful_meerkat620,johnsa4,
10852,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,37.00 USD,$37.00,7476.0,Jaffa,ATG23,
10853,17 hours ago,2020-21 Sam Merrill,Base Set,Milwaukee Bucks,3 Pointer,6.00 USD,$6.00,8464.0,caring_jack_russel1697,tkdrahn,
10854,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,8691.0,BoysRBuzzin,Les,
10855,17 hours ago,2020-21 Anthony Edwards,Base Set,Minnesota Timberwolves,Layup,220.00 USD,$220.00,3873.0,PistonsThoughts,bmac69,
10856,17 hours ago,2020-21 Kira Lewis Jr.,Base Set,New Orleans Pelicans,Layup,68.00 USD,$68.00,1338.0,roaldvdbz,Show23,
10857,17 hours ago,2020-21 Luka Dončić,Base Set,Dallas Mavericks,Assist,67.00 USD,$67.00,8448.0,RTurna34,beton250,
10858,17 hours ago,2020-21 Serge Ibaka,Base Set,LA Clippers,Dunk,3.00 USD,$3.00,7471.0,kodzz,0xc2c48e...9484e9,
10859,17 hours ago,2020-21 Jayson Tatum,Base Set,Boston Celtics,Jump Shot,20.00 USD,$20.00,7071.0,666666,DatBoiTommy,
10860,17 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Assist,39.00 USD,$39.00,7024.0,Traderdanny,NFT4LIFE,
10861,17 hours ago,2020-21 Ben Simmons,Base Set,Philadelphia 76ers,Dunk,9.00 USD,$9.00,4737.0,Deax,DatBoiTommy,
10862,17 hours ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,13.00 USD,$13.00,9668.0,sa_cs,ATG23,
10863,17 hours ago,2020-21 Kira Lewis Jr.,Base Set,New Orleans Pelicans,Layup,46.00 USD,$46.00,2396.0,wmonighe,bmac69,
10864,17 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Assist,39.00 USD,$39.00,6912.0,Traderdanny,NFT4LIFE,
10865,17 hours ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,Dunk,315.00 USD,$315.00,6541.0,cjizzer,NFT4LIFE,
10866,17 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Assist,39.00 USD,$39.00,6755.0,Traderdanny,NFT4LIFE,
10867,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,7451.0,sonic,Les,
10868,17 hours ago,2020-21 Luka Dončić,Base Set,Dallas Mavericks,Assist,180.00 USD,$180.00,532.0,msw08294,BUCKNASTY,
10869,17 hours ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,2100.0,HarveyBirdman,Bounce1,
10870,17 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,333.00 USD,$333.00,185.0,benjamcam,DatBoiTommy,
10871,17 hours ago,2020-21 Kira Lewis Jr.,Base Set,New Orleans Pelicans,Layup,69.00 USD,$69.00,606.0,pinball,bmac69,
10872,17 hours ago,2019-20 Anthony Davis,The Finals,Los Angeles Lakers,Layup,750.00 USD,$750.00,547.0,Omerta,crypto_clever,
10873,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,7179.0,msl333,Les,
10874,17 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,5662.0,HarveyBirdman,Balsbc121215,
10875,17 hours ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,Dunk,316.00 USD,$316.00,5701.0,ZealBtC,NFT4LIFE,
10876,17 hours ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,1413.0,HarveyBirdman,Bounce1,
10877,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,7016.0,BoysRBuzzin,Les,
10878,17 hours ago,2019-20 Norman Powell,Base Set,Toronto Raptors,Dunk,24.00 USD,$24.00,2573.0,danny_rand,iBigkatt,
10879,17 hours ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,Dunk,310.00 USD,$310.00,6776.0,Yoms,NFT4LIFE,
10880,17 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Assist,39.00 USD,$39.00,5465.0,Yoms,NFT4LIFE,
10881,17 hours ago,2020-21 Clint Capela,Base Set,Atlanta Hawks,Dunk,12.00 USD,$12.00,11994.0,DirkNowitzki,bball_fanattic,
10882,17 hours ago,2020-21 Isaac Okoro,Base Set,Cleveland Cavaliers,Dunk,57.00 USD,$57.00,3317.0,keffjellly,Show23,
10883,17 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,4978.0,HarveyBirdman,Kumana_plays_jazz,
10884,17 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,6.00 USD,$6.00,5242.0,only_watermelon8325,0x4672ed...48f0ee,
10885,17 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Layup,38.00 USD,$38.00,758.0,RSandersDFS,0x67f46b...c454d0,
10886,17 hours ago,2020-21 Derrick Jones Jr.,Cool Cats,Portland Trail Blazers,Block,239.00 USD,$239.00,3821.0,artz,DatBoiTommy,
10887,17 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,400.00 USD,$400.00,80.0,winsome_capybara,superabed,
10888,17 hours ago,2020-21 Clint Capela,Base Set,Atlanta Hawks,Dunk,10.00 USD,$10.00,11997.0,Zemekis,bball_fanattic,
10889,17 hours ago,2020-21 Anthony Edwards,Base Set,Minnesota Timberwolves,Layup,220.00 USD,$220.00,2425.0,joshw098,bmac69,
10890,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,175.00 USD,$175.00,5949.0,b2ru,MrScizarino,
10891,17 hours ago,2020-21 Anthony Davis,Base Set,Los Angeles Lakers,Dunk,25.00 USD,$25.00,1460.0,0xed8fbf...bd3c49,Kcain1982,
10892,17 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,2664.0,HarveyBirdman,Balsbc121215,
10893,17 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,10.00 USD,$10.00,10220.0,666666,0x4672ed...48f0ee,
10894,17 hours ago,2020-21 Tyrese Haliburton,Base Set,Sacramento Kings,Jump Shot,274.00 USD,$274.00,2881.0,pingu,Jonbrony,
10895,17 hours ago,2020-21 Tobias Harris,Cool Cats,Philadelphia 76ers,Dunk,285.00 USD,$285.00,557.0,Kishan89,DatBoiTommy,
10896,17 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,4029.0,HarveyBirdman,baloo3101,
10897,17 hours ago,2020-21 Jamal Murray,Base Set,Denver Nuggets,3 Pointer,6.00 USD,$6.00,10280.0,Tony_Peanuts,0x4672ed...48f0ee,
10898,17 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,5541.0,TheNBACollector,Kumana_plays_jazz,
10899,17 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,2.00 USD,$2.00,9090.0,YesSir,mams07,
10900,17 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,2664.0,HarveyBirdman,Balsbc121215,
10901,17 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,10.00 USD,$10.00,10220.0,666666,0x4672ed...48f0ee,
10902,17 hours ago,2020-21 Tyrese Haliburton,Base Set,Sacramento Kings,Jump Shot,274.00 USD,$274.00,2881.0,pingu,Jonbrony,
